Id,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-net,hours-per-week,native-country,target
23952,29, Self-emp-not-inc,33798,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,45, United-States,0
23953,59, Private,81929,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,-2415,45, United-States,1
23954,22, Private,298489,10, Never-married, Craft-repair, Own-child, White, Male,0,40, United-States,0
23955,30, ?,101697,13, Married-civ-spouse, ?, Wife, White, Female,0,20, United-States,0
23956,31, Private,144064,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,48, United-States,1
23957,59, Self-emp-not-inc,195835,9, Married-civ-spouse, Sales, Husband, White, Male,0,60, United-States,0
23958,29, Federal-gov,184723,10, Never-married, Other-service, Not-in-family, White, Female,0,40, United-States,1
23959,56, Private,265086,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,50, United-States,1
23960,19, Private,235909,10, Never-married, Adm-clerical, Own-child, White, Female,0,20, United-States,0
23961,37, Private,42645,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,40, United-States,0
23962,58, State-gov,279878,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,40, United-States,1
23963,41, Private,104892,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,40, United-States,1
23964,29, Private,137063,9, Never-married, Sales, Unmarried, White, Male,0,38, United-States,0
23965,38, Self-emp-not-inc,58972,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,50, United-States,0
23966,36, Private,126675,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,-1977,50, United-States,1
23967,19, Private,286435,10, Never-married, Craft-repair, Own-child, White, Male,594,40, United-States,0
23968,46, Private,191389,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,28, United-States,1
23969,42, Private,183241,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,45, United-States,1
23970,29, Private,91547,10, Never-married, Sales, Not-in-family, White, Female,0,40, United-States,0
23971,42, Private,52781,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,40, United-States,1
23972,29, Private,210959,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,40, United-States,0
23973,47, Private,365516,14, Divorced, Prof-specialty, Unmarried, White, Female,0,40, United-States,0
23974,37, Private,112271,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,40, United-States,1
23975,39, Private,269455,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,45, United-States,0
23976,46, Private,164379,13, Divorced, Sales, Unmarried, Black, Female,0,35, United-States,1
23977,28, Private,109621,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,40, United-States,0
23978,36, Private,104858,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,56, United-States,1
23979,39, Private,99270,9, Divorced, Adm-clerical, Own-child, White, Female,0,40, United-States,0
23980,44, Private,193524,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,40, United-States,0
23981,70, ?,149040,9, Widowed, ?, Not-in-family, White, Female,2964,12, United-States,0
23982,60, State-gov,313946,9, Married-civ-spouse, Other-service, Husband, White, Male,0,40, United-States,0
23983,35, Private,162358,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,50, United-States,1
23984,59, Private,200700,13, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,48, United-States,1
23985,21, Private,116489,10, Never-married, Sales, Own-child, White, Female,0,60, United-States,0
23986,22, Private,118310,12, Never-married, Prof-specialty, Own-child, White, Female,0,16, United-States,0
23987,31, Private,352465,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,50, United-States,1
23988,40, Private,107433,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-1977,50, United-States,1
23989,33, Private,296538,9, Married-civ-spouse, Sales, Husband, White, Male,0,45, United-States,1
23990,41, Local-gov,195897,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,60, United-States,0
23991,31, Self-emp-not-inc,216283,12, Married-civ-spouse, Other-service, Wife, White, Female,0,35, United-States,1
23992,62, Private,345780,11, Divorced, Other-service, Not-in-family, White, Male,0,40, United-States,0
23993,43, Private,216685,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,35, United-States,0
23994,28, Local-gov,210945,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,60, United-States,0
23995,43, Private,184321,6, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,-1887,40, United-States,1
23996,55, Self-emp-not-inc,322691,14, Married-civ-spouse, Sales, Husband, White, Male,3103,55, United-States,1
23997,42, Private,192712,9, Separated, Other-service, Unmarried, White, Female,0,25, United-States,0
23998,23, Private,178272,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,40, United-States,0
23999,55, Federal-gov,321333,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,40, United-States,1
24000,44, Self-emp-inc,120277,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,45, United-States,1
24001,19, Private,294029,7, Never-married, Sales, Own-child, Other, Female,0,32, Nicaragua,0
24002,23, Private,112819,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,40, United-States,0
24003,41, Private,152636,9, Divorced, Craft-repair, Unmarried, White, Female,0,50, United-States,0
24004,63, ?,301611,9, Married-civ-spouse, ?, Husband, White, Male,0,20, United-States,0
24005,51, Private,134808,9, Separated, Handlers-cleaners, Unmarried, White, Female,0,40, United-States,0
24006,49, Private,64216,9, Divorced, Transport-moving, Not-in-family, White, Male,0,90, United-States,0
24007,29, State-gov,214284,14, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,20, Taiwan,0
24008,25, Private,469572,10, Never-married, Prof-specialty, Not-in-family, White, Male,8614,40, United-States,1
24009,44, Self-emp-not-inc,282722,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,50, United-States,1
24010,17, Private,231439,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,30, United-States,0
24011,42, Self-emp-inc,120277,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,40, United-States,1
24012,21, Private,364685,7, Never-married, Tech-support, Own-child, White, Female,0,35, United-States,0
24013,26, Private,18827,10, Never-married, Transport-moving, Not-in-family, White, Male,0,40, United-States,0
24014,24, Private,169129,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,40, United-States,0
24015,30, Private,202051,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,42, United-States,1
24016,58, ?,353244,13, Widowed, ?, Unmarried, White, Female,27828,50, United-States,1
24017,19, Private,574271,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,28, United-States,0
24018,65, State-gov,29276,4, Widowed, Other-service, Other-relative, White, Female,0,24, United-States,0
24019,52, Self-emp-not-inc,104501,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,60, United-States,1
24020,17, Private,394176,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,20, United-States,0
24021,27, Private,85625,9, Never-married, Other-service, Own-child, White, Male,0,22, United-States,0
24022,53, Private,340723,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,40, United-States,0
24023,24, Private,149342,13, Never-married, Sales, Not-in-family, White, Female,0,40, United-States,0
24024,37, Private,73715,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,40, United-States,1
24025,34, Private,143083,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,18, United-States,0
24026,40, Local-gov,290660,12, Divorced, Exec-managerial, Not-in-family, White, Male,8614,50, United-States,1
24027,49, Local-gov,98738,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,40, United-States,1
24028,86, Private,149912,14, Never-married, Adm-clerical, Not-in-family, White, Female,0,40, United-States,0
24029,49, Private,309033,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,60, United-States,1
24030,43, Self-emp-not-inc,96129,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,60, United-States,0
24031,47, Private,216096,10, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,35, Puerto-Rico,0
24032,32, Private,171091,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,50, United-States,1
24033,30, Self-emp-not-inc,79303,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,60, United-States,0
24034,25, Local-gov,182380,9, Never-married, Craft-repair, Own-child, White, Male,0,40, United-States,0
24035,42, Private,36271,13, Married-civ-spouse, Sales, Husband, White, Male,0,40, United-States,1
24036,60, Private,118197,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,65, United-States,0
24037,46, Private,269652,10, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,38, United-States,1
24038,39, Local-gov,193815,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,40, United-States,1
24039,28, Private,141957,12, Married-civ-spouse, Tech-support, Husband, White, Male,-1887,70, United-States,1
24040,26, Private,222637,6, Never-married, Craft-repair, Not-in-family, White, Male,0,55, Puerto-Rico,0
24041,27, Private,118230,10, Never-married, Adm-clerical, Own-child, White, Female,0,40, United-States,0
24042,59, Private,174040,10, Divorced, Prof-specialty, Unmarried, White, Male,0,40, United-States,0
24043,64, State-gov,105748,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,40, United-States,0
24044,90, Self-emp-not-inc,82628,9, Never-married, Exec-managerial, Not-in-family, White, Male,2964,12, United-States,0
24045,51, Private,205100,10, Divorced, Sales, Not-in-family, White, Female,0,45, United-States,1
24046,36, Private,107916,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-2002,40, United-States,0
24047,39, Private,130620,4, Married-spouse-absent, Machine-op-inspct, Unmarried, Other, Female,0,40, Dominican-Republic,0
24048,30, ?,361817,9, Never-married, ?, Own-child, White, Male,0,25, United-States,0
24049,47, Self-emp-not-inc,235646,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,40, United-States,1
24050,32, Private,53277,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,60, United-States,1
24051,24, Private,456460,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,40, United-States,0
24052,23, Private,293091,9, Never-married, Sales, Own-child, White, Male,0,30, United-States,0
24053,62, Private,210935,9, Married-civ-spouse, Other-service, Husband, White, Male,0,20, United-States,0
24054,48, ?,199763,10, Married-civ-spouse, ?, Wife, White, Female,0,20, United-States,0
24055,62, ?,223447,8, Divorced, ?, Not-in-family, White, Male,0,40, Canada,0
24056,35, Self-emp-not-inc,233533,13, Separated, Craft-repair, Not-in-family, White, Male,0,65, United-States,0
24057,27, Private,95647,13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,40, United-States,0
24058,49, Private,199763,10, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,35, United-States,0
24059,18, Private,74539,6, Never-married, Sales, Not-in-family, White, Male,0,20, United-States,0
24060,19, Private,84610,10, Never-married, Other-service, Own-child, White, Female,0,30, United-States,0
24061,63, Self-emp-inc,96930,12, Married-civ-spouse, Sales, Husband, White, Male,0,40, United-States,1
24062,54, Private,115602,9, Married-civ-spouse, Other-service, Wife, Black, Female,0,40, United-States,0
24063,24, Private,237341,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,40, United-States,1
24064,61, Private,143800,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,50, United-States,1
24065,50, Self-emp-inc,163921,9, Married-civ-spouse, Sales, Husband, White, Male,0,48, United-States,1
24066,36, Private,68273,13, Married-civ-spouse, Sales, Husband, White, Male,0,40, United-States,1
24067,21, Private,113163,10, Never-married, Adm-clerical, Own-child, White, Male,0,50, United-States,0
24068,38, Self-emp-inc,478829,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,50, United-States,1
24069,30, Private,345705,10, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,40, United-States,0
24070,22, Private,385077,9, Never-married, Craft-repair, Own-child, White, Male,2907,40, United-States,0
24071,33, Private,192286,10, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,52, United-States,0
24072,39, Local-gov,236391,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,38, United-States,1
24073,42, Private,106679,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,50, United-States,1
24074,47, ?,308242,9, Married-civ-spouse, ?, Husband, White, Male,0,40, United-States,0
24075,42, Local-gov,46094,13, Divorced, Transport-moving, Not-in-family, White, Male,0,33, United-States,0
24076,29, Private,194940,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,40, United-States,0
24077,35, Private,341643,13, Never-married, Sales, Not-in-family, White, Male,0,55, United-States,0
24078,23, Private,210474,10, Never-married, Other-service, Own-child, White, Female,0,30, United-States,0
24079,28, Private,76313,10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,60, United-States,0
24080,34, Private,115858,9, Divorced, Adm-clerical, Own-child, White, Female,0,40, United-States,0
24081,40, Private,55191,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,40, United-States,0
24082,67, Self-emp-not-inc,364862,9, Widowed, Other-service, Not-in-family, White, Female,0,30, United-States,0
24083,49, Private,334787,9, Married-civ-spouse, Other-service, Husband, White, Male,0,40, United-States,0
24084,34, Private,205733,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,40, United-States,0
24085,60, ?,120163,13, Married-civ-spouse, ?, Husband, White, Male,0,40, United-States,0
24086,26, Private,333677,13, Never-married, Exec-managerial, Own-child, White, Male,2463,35, United-States,0
24087,25, Private,208591,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,40, United-States,0
24088,40, Private,341204,10, Divorced, Exec-managerial, Unmarried, White, Female,1831,30, United-States,0
24089,56, Self-emp-not-inc,115422,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,40, United-States,0
24090,35, Self-emp-inc,111319,12, Married-civ-spouse, Sales, Husband, White, Male,-1887,45, United-States,1
24091,54, Private,816750,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-2051,40, United-States,0
24092,25, Private,167835,13, Never-married, Exec-managerial, Not-in-family, White, Female,3325,40, United-States,0
24093,28, Private,92262,13, Married-civ-spouse, Sales, Husband, White, Male,0,40, United-States,0
24094,31, Private,91964,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,40, United-States,0
24095,45, Private,107682,9, Divorced, Adm-clerical, Unmarried, White, Female,0,40, United-States,0
